Reflect,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User and Allies,User and Allies will receive 1 less Damage from Physical Attacks. Lasts 4 Rounds.,"The user manifests its mental power on the world, creating invisible walls and floors that prevent the passing of objects."
Rest,psychic,SUPPORT,0,,,VITALITY,NATURE,User,Complete Heal. If successful spend 1 Will point to activate. The User must Sleep for a whole Round (from Round Start to Round End).,The user falls asleep. During this period the body benefits from a super accelerated healing process.
Role Play,psychic,SUPPORT,0,,,CLEVER,PERFORM,Foe,Copy the target's Ability. The abilities Flower Gift. Illusion. Imposter. Stance Change. Wonder Guard. and Plot Device cannot be copied.,The user mimics the target and takes on the most basic features from that character.
Skill Swap,psychic,SUPPORT,0,,,CLEVER,PERFORM,Foe,Switch Abilities with the foe. The abilities Flower Gift. Illusion. Imposter. Stance Change. Wonder Guard. Plot Device and others cannot be switched.,"The user swaps its identity with the target, making both feel like they are from each other's species."
Speed Swap,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Switch your Dexterity with your Foe.,The Pokemon employs its psychic power to make the opponent perceive events as if they were happening faster or slower according to the user's own speed.
Stored Power,psychic,SPECIAL,1,SPECIAL,,DEXTERITY,CHANNEL,Foe,Add 1 Extra Dice of Damage for each Increased attribute the user has (ie. Clefairy has 1 Increased Point in Defense and 1 Evasion. Stored Power will have 2 Extra Dice on the Damage Pool). Up to 7 Dice may be added.,"This move allows the user to release its power. If the user has any boosts, the damage is increased."
Synchronoise,psychic,SPECIAL,5,SPECIAL,,SPECIAL,PERFORM,Area,Sound Based. Choose a Type (Fire. Poison. Steel. etc.) this move only affects those with that Type.,The user vibrates with any particular energy Type he chooses. All nearby creatures and objects of that Type are hurt.
Telekinesis,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,"All attacks against the target have ""Never Fail"". The target is immune to Ground Moves. Lasts 2 Rounds.",The user can manipulate objects and creatures with his mind. Pokemon and humans become easier to hit because their movements are restrained.
Teleport,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,User,In the wild. the battle ends. In official battles. it counts as the Pokémon being recalled. Teleportation distances depend on Special and Storyteller's discretion.,Teleport the user and one more creature to a place of tranquility and high psychic resonance such as Pokemon Centers. Ceilings and walls block this move from working.
Trick,psychic,SUPPORT,0,,,SPECIAL,ALLURE,Foe,The foe and the user swap Held Items.,"Control the target's mind to perform a simple non-hostile action, such as walking or handling an item."
Trick Room,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,Invert the order of Initiative. Lasts 4 Rounds.,"This reality altering move can manipulate time, so slow creatures are fast, and fast creatures are slow."
Wonder Room,psychic,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,Defense and Sp. Defense will be calculated with Insight instead of Vitality. Lasts 4 Rounds.,"Inside the Wonder Room, a strong mind makes a strong body and a resilient body makes a resilient mind. However, if the mind is weak, the body will be weak and vice-versa."
Zen Headbutt,psychic,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Flinch the foe. -1 Accuracy.,The user focuses its will on its head to strike with a headbutt.
Accelerock,rock,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Priority 1.,
Ancient Power,rock,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Increase the User's Strength. Dexterity. Special. Defense. and Sp. Defense.,
Diamond Storm,rock,PHYSICAL,4,STRENGTH,,DEXTERITY,CHANNEL,All Foes,Ranged. Roll 5 Chance Dice to Increase the User's Defense by 2.,
Head Smash,rock,PHYSICAL,6,STRENGTH,,STRENGTH,BRAWL,Foe,Recoil. -2 Accuracy.,
Power Gem,rock,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,-,
Rock Blast,rock,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Ranged. Successive Actions. -1 Accuracy.,
Rock Polish,rock,SUPPORT,0,,,DEXTERITY,CHANNEL,User,Increase User's Dexterity by 2.,
Rock Slide,rock,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,All Foes,Ranged. Roll 3 Chance Dice to Flinch those affected. -1 Accuracy.,
Rock Throw,rock,PHYSICAL,2,STRENGTH,,DEXTERITY,CHANNEL,Foe,Ranged. -1 Accuracy.,
Rock Tomb,rock,PHYSICAL,2,STRENGTH,,DEXTERITY,CHANNEL,Foe,Ranged. Reduce Foe's Dexterity. -1 Accuracy.,
Rock Wrecker,rock,PHYSICAL,6,STRENGTH,,STRENGTH,CHANNEL,Foe,Ranged. Must Recharge. Lethal. -1 Accuracy.,
Rollout,rock,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Successive Actions. Add 1 Extra Dice to the Damage Roll of the last Rollout hit the user performs. If the Pokémon used Defense Curl this Round. add 1 Extra Dice to the Damage Roll of every hit. -1 Accuracy.,
Sandstorm,rock,SUPPORT,0,,,SPECIAL,NATURE,Battlefield,Sandstorm Weather is activated for the next 4 Rounds.,
Smack Down,rock,PHYSICAL,2,STRENGTH,,DEXTERITY,CHANNEL,Foe,Ranged. Remove the foe's Immunity to Ground-Type Attacks.,
Stealth Rock,rock,SUPPORT,0,,,DEXTERITY,STEALTH,Battlefield,Entry Hazard. Foe Pokémon that enter the battlefield lose 1 HP. this effect does not stack.,
Stone Edge,rock,PHYSICAL,4,STRENGTH,,STRENGTH,CHANNEL,Foe,Ranged. High Critical. Lethal. -2 Accuracy.,
Tar Shot,rock,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Reduce the foe's Dexterity. Until the end of the Scene Fire Type Moves will deal Super-Effective damage against the foe.,
Wide Guard,rock,SUPPORT,0,,,VITALITY,BRAWL,User and Allies,Priority 3. Shield. Reduce 3 Damage the User and Allies would receive from a damaging move. Reduce to zero the set damage from a move the User and Allies would take.,
Anchor Shot,steel,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Ranged. Blocks.,"The Pokémon hurls an anchor towards its foe and entangles it with seaweed, the anchor drags the foe down so it cannot escape."
Autotomize,steel,SUPPORT,0,,,DEXTERITY,CHANNEL,User,Increase the User's Dexterity by 2. User's weight is halved for the rest of Scene.,The Pokémon sheds pieces and starts rotating other parts of its body for easier and lighter movement.
Behemoth Bash,steel,PHYSICAL,4,STRENGTH,,VITALITY,BRAWL,Foe,"If the Foe is under the effects of Dynamax, This Move becomes Lethal and you add 4 Extra Dice to the Damage Pool.",The Pokémon becomes a giant energy shield that tramples everything in its wake. if the foe is under the effects of the Dynamax phenomenon all its energy will be swept away.
Behemoth Blade,steel,PHYSICAL,4,STRENGTH,,STRENGTH,BRAWL,Foe,"If the Foe is under the effects of Dynamax, This Move becomes Lethal and you add 4 Extra Dice to the Damage Pool.",The Pokémon becomes a giant sword with a razor-sharp blade. If the foe is under the effects of the Dynamax phenomenon all its energy will be slashed to bits.
Bullet Punch,steel,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Fist Based. Priority 1.,The user launches itself against the foe to strike it with an iron fist.
Doom Desire,steel,SPECIAL,6,SPECIAL,,INSIGHT,ALLURE,Foe,"Strikes at the end of the Round after the next. Bypass Shield Moves and Cover. If the target retires or switches out from battle, the damage will be dealt to the next opponent or to one of its allies. Extra effects may be added at Storyteller's Discretion","Be careful what you wish for, this Pokémon will read your most intimate wishes and make them come true in very twisted ways."
Double Iron Bash,steel,PHYSICAL,2,STRENGTH,,SPECIAL,CHANNEL,Foe,Roll 3 Chance Dice to Flinch the Foe.,The user hardens its limbs and then rotates them at great speed to hit the foe twice in a row. The blow can leave the victim crushed on the floor.
Flash Cannon,steel,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Reduce the foe's Sp. Defense.,"The Pokémon absorbs the reflecting light on its body, releasing a powerful beam against the foe."
Gear Grind,steel,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Double Action. -1 Accuracy.,The user traps the foe between its gears and crushes it with two painful grinds.
Gear Up,steel,SUPPORT,0,,,VITALITY,CHANNEL,One Ally,Increase the Strength and Special of one Steel-Type or Electric-Type Ally.,The user engages its gears on an ally to leave the ally's body working like a welloiled machine.
Gyro Ball,steel,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Add 1 Extra Dice to the Damage pool for every point of Dexterity the Foe has that surpasses the user's. Up to 5 Dice may be added this way.,The user curls up in a ball and spins against the target at a high speed.
Heavy Slam,steel,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Add 1 Extra Dice for every 50 kgs. of weight above the target's weight. up to +4 Extra Dice.,The user slams the foe usin its whole body weight. Smaller foes will be deeply affected.
Iron Defense,steel,SUPPORT,0,,,VITALITY,CHANNEL,User,Increase the User's Defense by 2.,The Pokémon hardens its body surface as if it was made from the strongest iron around.
Iron Head,steel,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Flinch the Foe.,The Pokémon charges at the foe with a brutal headbutt that may leave the target knocked down on the ground.
Iron Tail,steel,PHYSICAL,4,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Reduce the foe's Defense. -3 Accuracy.,The user hits the foe with its hardened tail. The target is left vulnerable against subsequent attacks.
King's Shield,steel,SUPPORT,0,,,DEXTERITY,BRAWL,User,Priority 3. Shield. If the foe was using a Physical Move. Reduce the foe's Strength by 2. Reduce 3 Dice from the foe's Damage Pool.,"The Pokémon uses a ghostly shield to protect itself. If the foe managed to touch it, the user will drain some of its lifeforce."
Magnet Bomb,steel,PHYSICAL,2,STRENGTH,,DEXTERITY,CHANNEL,Foe,Ranged. Never Fail.,"The Pokémon hurls a metal bomb that is attracted to the target like a magnet. The moment it touches the foe, it will explode."
Metal Burst,steel,PHYSICAL,0,,,DEXTERITY,BRAWL,Foe,This Move only works if the foe just used an attack. Roll the same Damage Pool as your foe's last attack and add 2 Extra Damage Dice.,"After receiving damage, the user bursts the tiny but sharp metal piece that came loose because of the foe's attack. The greater the impact the more metal it will shoot."
Metal Claw,steel,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 1 Chance Dice to Increse the user's Strength. -1 Accuracy.,"The Pokémon attacks using its sharp claws, the friction may leave them even sharper."
Metal Sound,steel,SUPPORT,0,,,TOUGH,PERFORM,Foe,Sound Based. Reduce the foe's Special Defense by 2.,"The user produces a horrible noise that impedes the foe from focusing on the fight, leaving it vulnerable to attacks."
Meteor Mash,steel,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Fist Based. Roll 2 Chance Dice to Increase the User's Strength. -1 Accuracy.,The user charges with a strong fist and strikes like a meteor.
Mirror Shot,steel,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 3 Chance Dice to Confuse the foe. -2 Accuracy.,The user dazes the foe with a beam of light. Those who have experienced it describe it as
Shift Gear,steel,SUPPORT,0,,,DEXTERITY,CHANNEL,User,Increase the User's Strength by 1 and Dexterity by 2.,"The Pokémon has its gears rotate quickly,. Working like a powerful machine."
Smart Strike,steel,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Lethal. Never Fail.,"The user stabs the foe using one of its sharp horns with astounding precision, the resulting wound will be very deep and must be treated immediately."
Steel Beam,steel,SPECIAL,6,SPECIAL,,SPECIAL,CHANNEL,Foe,Recoil.,A concentrated ray of light that is capable of melting even the thickest steel plates. Unfortunately the user will also have trouble handling this power.
Steel Wing,steel,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 1 Chance Dice to Increase the User's Defense. -1 Accuracy.,The Pokémon uses its sharp feathers as if they were razors.
Sunsteel Strike,steel,PHYSICAL,4,STRENGTH,,STRENGTH,BRAWL,Foe,Lethal. If anything on the foe's side of the field would prevent this move from dealing damage (Pokemon types. Abilities. Shield Moves. Weather. Or Barriers.) ignore it. This Move cannot be Clashed.,You suddenly stop your in tracks as you see a bright and blinding light coming towards you at great speed. You did not see what hit you and then it's all darkness.
Aqua Jet,water,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Priority 1.,
Aqua Ring,water,SUPPORT,0,,,SPECIAL,NATURE,User,If successful spent 1 Will point to activate. At the end of each Round. recover 1 HP. Lasts 4 Rounds.,
Aqua Tail,water,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Flinch the foe. -1 Accuracy.,
Bouncy Bubble,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,"The user restores HP equal to half the damage dealt, rounded down. If the user of this Move is at its Final Stage of Evolution, this move fails.",
Brine,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,If the foe is at half HP or less. add 3 Extra Dice to the Damage Pool.,
Bubble,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,All Foes,Target all foes in range. Roll 1 Chance Dice to Reduce the Dexterity of those affected.,
Bubble Beam,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 1 Chance Dice to Reduce the foe's Dexterity.,
Clamp,water,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Block. Deal 2 Dice of Damage at the end of each Round. Lasts 4 Rounds. -1 Accuracy.,
Crabhammer,water,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,High Critical. -1 Accuracy.,
Dive,water,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Charge Move. While charging this move. the User will be out of range. Allows the Pokémon to swim into Deep Waters.,
Fishious Rend,water,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,"If the foe has not had its Turn this Round, Add 2 Extra Dice to the Damage Pool.",
Hydro Cannon,water,SPECIAL,6,SPECIAL,,SPECIAL,CHANNEL,Foe,Must Recharge. -1 Accuracy.,
Hydro Pump,water,SPECIAL,5,SPECIAL,,SPECIAL,CHANNEL,Foe, -1 Accuracy.,
Life Dew,water,SUPPORT,0,,,SPECIAL,NATURE,User and Allies,"If successful, spend 1 Will point to activate. User and Allies in Range heal 1 HP at the end of each Round. Lasts 4 Rounds.",
Liquidation,water,PHYSICAL,3,STRENGTH,,STRENGTH,BRAWL,Foe,Lethal. Roll 2 Chance Dice to Reduce the Foe's Defense.,
Muddy Water,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,All Foes,All Foes in Range. Roll 3 Chance Dice to Reduce the Accuracy of those affected. -2 Accuracy.,
Octazooka,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 5 Chance Dice to Reduce the foe's Accuracy. -2 Accuracy.,
Origin Pulse,water,SPECIAL,4,SPECIAL,,SPECIAL,CHANNEL,Foe,Lethal. -2 Accuracy.,
Rain Dance,water,SUPPORT,0,,,SPECIAL,NATURE,Battlefield,Rain Weather is activated for the next 4 Rounds.,
Razor Shell,water,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 1 Chance Dice to Reduce the foe's Defense.,
Scald,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 3 Chance Dice to Burn the foe.,
Snipe Shot,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,High Critical. Ignore effects from Moves or Abilities that would prevent this Move from targeting a foe.,
Soak,water,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Change the target's Type to Water.,
Sparkling Aria,water,SPECIAL,3,SPECIAL,,SPECIAL,PERFORM,Area,Sound Based. Area Attack. If an affected Pokémon had any of the Burn Status Conditions. heal it isntead of dealing damage.,
Splishy Splash,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Foe,"Roll 3 Chance Dice to Paralyze the foe. If the user of this Move is at its Final Stage of Evolution, this move fails.",
Steam Eruption,water,SPECIAL,4,SPECIAL,,DEXTERITY,CHANNEL,Foe,Lethal. Roll 3 Chance Dice to Apply Burn 2 to those affected. -1 Accuracy.,
Surf,water,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,Area,-,
Water Gun,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,-,
Water Pledge,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Battlefield,Creates a rainbow that adds 2 Dice to all Chance Dice rolls. This effect lasts 4 turns.,
Water Pulse,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Roll 3 Chance Dice to Confuse the foe.,
Water Shuriken,water,SPECIAL,1,SPECIAL,,DEXTERITY,CHANNEL,Foe,Ranged. Priority 1. Successive Actions.,
Water Sport,water,SUPPORT,0,,,SPECIAL,CHANNEL,Battlefield,For the next 4 Rounds Fire Type attacks won't add their Power to the Damage Pool.,
Water Spout,water,SPECIAL,6,SPECIAL,,DEXTERITY,CHANNEL,All Foes,Remove 1 Dice of Damage for every missing HP of the User. Up to 5 Dice may be reduced this way.,
Waterfall,water,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Flinch the foe.,
Whirlpool,water,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,Block. Deal 2 dice of damage at the end of each Round. Lasts 4 Rounds. -2 Accuracy.,
Withdraw,water,SUPPORT,0,,,VITALITY,BRAWL,User,Increase User's Defense.,
Any Move,any,???,0,,,,,Any,This move represents every possible move. Metronome but better.,
Struggle,typeless,PHYSICAL/SPECIAL,0,STRENGTH/SPECIAL,,DEXTERITY,BRAWL/CHANNEL,Foe,The most basic attack.,
Grapple,typeless,SUPPORT,0,,,STRENGTH,BRAWL,Foe,The foe is Blocked. Foe can resist this Maneuver by rolling their Strength or Dexterity score and scoring the same or more successes than the user.,
Help Another,typeless,SUPPORT,0,,,,VARIES,One Ally,"Roll your Accuracy as if it was Chance Dice. If Successful, add one die to the Action of an Ally. Up to 6 dice may be added this way.",
Cover An Ally,typeless,SUPPORT,0,,,,,One Ally,The user will provide cover to the target from Ranged attacks and is more likely to be hit by close-range attacks. The level of Cover the user provides will depend on its size.,
Stabilize An Ally,typeless,SUPPORT,0,,,CLEVER,MEDICINE,One Ally,The User applies CPR and/or first aid to an unconcious Ally. Target won't receive Lethal Damage each hour anymore. Each Lethal Damage on the Ally reduces 1 Success to the Accuracy Pool of this Maneuver.,
Run Away,typeless,SUPPORT,0,,,DEXTERITY,ATHLETIC,User,The User runs away from the battlefield. This effect ends the battle. Foes might try to prevent this by rolling: Dexterity + Athletic and scoring the same or more successes. If the user is Blocked this Maneuver fails.,
